Using variation 2
Reading 100000 pairs.......... done!
Run list:
(1391903622, 1311291182), (1585828529,   14732530), ( 140083811,  781935476), (1903570414,   22315595), (1484920267,   61359165), (2129694861,  371119721), (1410340650, 1775537442), ( 946044416, 1433199866), ( 385711291,  869918294), ( 555510277, 2058648449), 
( 543396015, 1336773909), ( 608573097,  568491569), ( 926326542,  669668828), (1469436683,  513059968), ( 440980064, 1092466781), ( 691526368,  796791158), (1017384715, 1389884720), ( 972727994, 1297520584), (1304078714,  486477130), ( 603532551, 1452645800), 
(1302288130,  958718766), (1819557850, 1447528537), (1833162115,  667958756), (1648022379,  663638916), (2064574928, 1500046764), ( 668031327,  882707533), ( 443090126, 1944496753), ( 707266760,  307136547), ( 146813790,  330528766), (1107308266,  923194202), 
( 758305019, 1227908082), (1122007234,  243257210), ( 892436770,  301840756), ( 893932870,  675331412), (2089276276,  228991654), (2085764205, 1135664856), (  29107868,  802983898), ( 685043437, 1990518953), ( 639008241,  750608518), ( 921951942,  824683372), 
(2050903514, 1655863799), (2025747585, 1548587235), (1445938932, 2141863879), (1814977847, 1437811900), (2105878517,  567390735), (1033165139,  116862249), ( 268339790,  897681756), ( 904338455, 1481508655), (  86424978, 1310598242), (1423542239, 1078093502), 
(1968608665,  992657265), (1461320488,  791634564), (1834755938,  438265258), (1756971598,  363203456), ( 250194107,  588388337), (1127432727, 1219364952), (1025199778, 1918026144), (2014730995,    3219562), ( 336852585,  227175168), ( 649702656,  851564196), 
(1846614428, 1693265272), (1589804238,  213704723), ( 856003746,  277827970), (1855482087, 1127601724), ( 889938980,  163402336), (1562954764,   63876397), (1486656816,  536283026), (1353254976, 1064977746), (1223882780, 1787661317), ( 544725637,  299504903), 
(2019491370, 1968470796), (1400741736,   79074801), ( 738559472, 1789255439), (1250667581, 1860363788), (1422176885, 2011779588), (1449828649,  805001347), (1929359642,  793642912), (2050470884,  116329026), (1189189182,  616028492), ( 427884346, 1172596299), 
( 221714592,  123693017), (1389417302,  559460811), ( 113211266, 1989481202), (1167592125, 1528476651), ( 219430801, 1401364052), (  77026331,  161490279), (1926764166, 1309323455), (1949798592, 1000762335), (1873581452, 1849159851), (1417743335,  921563376), 
(1486821983, 1499009722), ( 934401724,  329313536), (1686932281,  327965167), ( 608378140, 1945422300), (1009528172, 2090418595), ( 590183193,  383174915), ( 374436557, 1232633138), (2051814211,  123965887), ( 543479254,  965675384), (1383045544,  680114935), 
(1917030538, 1202470911), ( 163469207, 1537694918), (1323733527,  398120947), (1910881319,   69380554), (1884300093, 1602557148), ( 982062458,  649949245), ( 539022704,  208389898), (1194321601, 1686353605), (1533232318, 1679837646), ( 829643517,  309674250), 
(1128200305, 1654763374), ( 940210315,  745155595), ( 416421492,  312262357), (1475710301, 1686271536), (  99765622,  592382733), (1401443336,  240159518), (1895078351, 2037187692), (1681095041,  642703181), ( 487331108, 2093682576), (1495057317,  880834394), 
(1455408332, 1629057547), (1628858493, 1287421724), (1810332400,  728995037), (1092975166, 1759826040), ( 805274228,  867300517), ( 912722961, 1624740340), (1283692952, 1633631126), (1151641496, 1028368653), ( 489727837, 1697660202), ( 814187307,  656962631), 
(1476234152,  776942488), (1703601380,  856176904), (1100674599, 1531551493), ( 145580641, 1208336676), ( 768229366, 1740732029), (1983987011, 1667558455), ( 189473792, 1431380639), (1824237688, 2006333622), (1011920422,  286433818), ( 574827068,  660955331), 
(2061295905, 1419346907), ( 125620960,  497211074), ( 147043111, 1128269570), (1971886152, 1070096815), (1811201359,   64431256), ( 140293685, 2111354157), (1996234164,  355051265), (1693442887, 2097802589), (1557807195,  532816690), ( 728936127, 1601908340), 
( 294825685,   53751714), (1441255175, 1732586505), ( 912383651, 1592280321), (1104902387,  900056113), (1375342171, 1472921770), ( 653893572, 1720091212), ( 344392078, 1499400408), ( 959662576, 1197355421), (1749607271,  316813978), ( 923989667, 1788704667), 
( 227934227, 1894092167), ( 602915843, 1458983432), (  56864996, 1380482353), (1847586358,  316588229), (2063998771,  963032154), (1094319908, 1259225955), ( 417792520,  966350312), (1149573883, 1452694136), (1085510266, 1614480280), (  85487990, 1435909302), 
( 759250647, 1510923892), (1271492573,  750344124), ( 359236739,  342535429), ( 538515403,  476102827), ( 463258784,  446947143), ( 903894705,  872939639), (1252789105, 1863294048), ( 131812893, 1630825473), (1573512830,  541450767), (1571007674, 1527767016), 
( 347221367, 1520923109), (2120870934,  692983834), (1415110104,  895946806), (1320009510,  131961644), (1386208592, 2075487436), ( 449131914, 1706214766), ( 248765153,  844123488), (1295204239, 1083112380), (1443891911,  409243081), (1354553080,  459385364), 
( 323550489, 1695755761), (1584226427, 1387604460), ( 731808561,   11105674), (2022307340,  183904321), ( 647256011, 2039213444), (1343470044, 2080790381), (1651641838, 1980006204), (1468605983, 1487526080), ( 342482573, 1629714804), (1086739857,  295694797), 
(1420190955,  335786758), ( 664036533,  883326335), (1998554563,  993098583), ( 667399138,  676893938), (1861627171,  935643276), ( 527247871,   47712258), (2143760155, 1020149630), (1563865096, 1025641890), (2028274458, 1748446574), (2055625047,   46049262), 
(1045996050,  413451127), ( 567850147, 1549490174), (1555653473, 1041102791), (  17710534, 2008064383), (1769709678, 1733604491), ( 659785794, 1245879810), (1867958036, 1266804910), ( 266904193, 1357676562), ( 646045378,  254049857), ( 401039839,  718750215), 
( 950506591,   84116151), ( 551072616, 1360724124), (1368453358,  739454169), ( 515434848,  701221185), ( 991374069,  677177459), (1380652422,  922811441), (1167879836, 2013954001), (1870348311,  579335746), (1006355607,  623114988), (1870651284, 1692503678), 
( 607113156,  845209699), (1323954499, 1214953333), ( 187735443,   81540139), (2017757813,  149944399), ( 497583401,  144407557), ( 438497933, 1314659747), (1268768066, 1386797490), ( 695078331, 1154592266), ( 960490713, 2106597095), (1331735691,  253723249), 
( 985438857,   57593602), (  72535073, 1448105522), ( 481646257, 1379353209), ( 359923520,  890591968), (2025642073, 1574348821), (1464114191, 1052492773), (1423442135, 1828593635), (1139683994, 1654478284), (1352897072, 1650374629), (1160428570, 1798043998), 
( 485562430, 1109955211), (1795883763, 1502105198), (   5941397,  857534180), (1303109505, 1550004852), ( 657308965, 1003695763), (1542100369,  598365914), (   2947487, 2079389058), (1429743280, 1328533273), (1683554201,  565523287), ( 811305255,  981246594), 
(1265647983, 1521887914), ( 756229057, 1673420251), (1277549550,   24284659), (1390733905,  791650481), ( 676282034, 1185254981), ( 454942454, 1178316391), ( 621361994,  374203324), ( 116404251, 1388114704), (1866700576, 2029510581), (1645265728, 1449569281), 
(1274282010,  825917634), (1888699515, 1575575588), (1410326527, 1419214939), (1231402684, 1342341133), (2095907483,  554592852), ( 478840018,  421980622), ( 751410849, 1310888466), ( 625086257, 1918402698), ( 446362962,  441731452), ( 140689008,   79084490), 
( 981681377, 1412225458), (1586529939,  680144530), (1983809940,  527272319), ( 713237261,    9120305), (1896236458,  916572558), (2066439042,  827538651), ( 404511744, 1749299806), (2046254416, 1953090551), (1053617521,  262575094), ( 626401740, 1199281720), 
( 116851968, 1252854616), (1989775691, 2008896878), (1427932854,  718014902), ( 878181095, 1227442201), ( 277411147,  574191973), ( 820790525, 2042084033), (1877952135, 1835055252), ( 874864248, 1620221190), ( 288269926,  942254524), (1379168463, 1769215609), 
( 504255741, 1052956118), (1835680463,  731907880), (1006662430,  730752079), ( 614694936, 1570287611), ( 149669308, 1873955002), (1838418280, 1675504321), (1659675663, 1494954570), ( 452021657, 1016661512), (1022141559,  586329341), ( 250317675,  111138991), 
(1048674337, 1131952279), (1490428929, 1689765180), (1893917034,  887967060), (   4129325, 2097158381), ( 910635269, 2061787740), ( 980729451, 1408815760), (1321690590,  598940150), (1297884077, 1137976594), ( 675929021,   91700091), (1560561883, 1342384600), 
( 988022953, 2001651472), (1722421016,  333273808), ( 827556113, 1188234002), ( 642406596,  240325701), ( 482185900,  692494159), ( 693329221,  154881653), (1965436443, 1756801529), (1287978373, 1547435748), ( 638433107,  221165146), (1733299514, 1278069102), 
(1712703676, 1112528199), (1607773415, 1183481117), ( 466426136,  940228437), (1869582501,  947304639), ( 223491108, 1082970317), (1336302497, 1109813046), ( 492657152, 1758471007), ( 351456356,   98323340), (1387347278, 1315872153), (1961711061, 1399105741), 
(1828909084, 1883765781), ( 942019838, 1870317972), (1155048322, 1012591732), ( 422408080,  916030305), ( 937387529,  413209101), (1309354791, 1553383856), (1630015697,  682499172), (2127879501,  129646794), (1569395569,  239198043), (1747138624,  135193688), 
(1538468508, 1734165803), (1760971891, 1786739132), ( 951012744, 1189774864), (1025043156,  677255711), (1737192974, 1783112134), ( 592633810,  844554312), (1717594000, 1784080054), ( 804934429,  401436210), (2115665053,  686497519), ( 177476650,  175468123), 
( 247959382,  971015893), (1488121725, 2093362397), ( 669754509,  143745435), ( 334882981,  502871102), ( 748479922, 2026937201), ( 202748165, 1893976582), (1140216173, 1146535293), (1434505047, 1066108692), (1431408394, 1408373642), (1669792753,  701884335), 
(1346882712, 1425649537), ( 238262725,  294838110), (  20548560, 1241743003), (1160163370,  552753272), ( 829250998, 1491951698), ( 763203932,  777316218), (1398131967,  325660443), (1811545539,  994518555), (2060330808, 2090581717), (1537768437, 1339588128), 
(1634615459,  172954879), (1874174332, 1909228527), ( 914707167, 1644647083), (  30569559, 2009574628), (2079046222,  311090229), (1287107906, 2028392806), ( 764142133,  149775027), (1374167733,  396475063), (1980892067,   31318827), (1816253613, 1764272271), 
( 793961234,  921163654), (1313769772,  950863462), (1846134991,  128395590), ( 742587776, 1721027732), (1517106201, 1596937721), (1383932998,  600388890), ( 343587083,  353724780), (1735499821, 1223701564), (1676264761,  182266271), ( 443017082,  163647702), 
(1960144667, 1159270522), (2100667471, 1141111914), (1605194797, 1086152516), (1256791466,  723294971), (1031628242, 1145451470), (1505909038,  252674717), ( 140291324, 1832950642), (2041289124, 2146629319), ( 122887308,  958831551), (2115012159,  219826030), 
( 122058361, 1255031024), ( 886347425, 1616675794), ( 508427187,  734772768), ( 131618721, 1964374293), (1016942276, 1231447870), ( 195934409,  737464464), (1218858299, 1847641281), ( 965440160, 2040564196), ( 121751495, 1992540443), ( 366945708, 1918671058), 
( 266297637,   64787437), (  37676598, 1896219339), ( 215769018, 1721618175), (2079939787,  447466565), ( 131165695,  173251821), (  99957637, 2103618002), (  29852064,  435857825), (2138005517,  200507633), ( 391353698,  551169156), ( 628645470,  883226786), 
(1898548680, 1745951858), (  35690570, 1423968699), (1072033907, 1344676209), ( 101955006, 1213174525), (  81712717, 1706733600), ( 252894660, 1408949476), (1707838564, 1929452272), ( 438178891,  767247681), (1299420053, 1297454356), (1640791209, 1600958088), 
( 401889008,  500849465), ( 677624027, 1175002857), ( 177076438, 1731634676), (1853762962, 1831819039), (1480013538,  113826303), (1420843758,  101993739), (1912086668, 1904966178), (1784487431,  990895616), (1661731982, 1841121010), ( 662248239,  510933211), 
(2027561220,  132925500), (1396500729, 1986037721), (2008386134,   72609854), ( 367429623,  596537895), ( 448000213,  202247322), (2005504838, 1687862584), ( 540767526, 1444342026), ( 166634954,  896057817), ( 568819554,  218390482), (2125569080,  175184133), 
(2034529529,  807396345), (1781459928,  669718648), (1872932185,  806588727), (1893723655, 1423011589), (2055217490,  154814893), ( 572929149,  715234471), (1137264951,  401779030), (1051058771, 1077326424), (1041298884, 1782921023), ( 706665921, 1896785316), 
(  83825601, 1293766776), (1237664426,   12261372), (1226207850, 1434807496), ( 250125785, 1510782411), ( 142718092,  635825443), (1821001992,  710537545), (1395062895,  792161243), (2051190692,  413170961), (1520619127,  777490072), (  33923154, 1491195507), 
( 250209928,  625037833), ( 983937839, 1533732745), ( 103936044,  273150806), (1844865242, 1473674507), (1904309621,  390399836), (1262335538, 1957364706), (1557567650, 2066320278), ( 621028574, 1245894270), (2064967812, 2126644444), (1542733968,   40900071), 
(1054488478,  207453134), ( 880334089, 1398472340), (2118803982, 1455917837), (1502233819,  382440702), (1668425261,  919964462), (1248518384, 1035876850), (1756427255,   71729262), (1969366221, 1596140201), ( 546944812,  728122917), (1034363798,  600378521), 
( 176859186, 1039369212), ( 768194000, 1289920776), ( 851191744, 1084806365), ( 365619177,  399975524), (1590065467, 1949881261), (1434726775, 1027473749), (  91138014, 1524439483), ( 319676738, 1273322382), (1396328092,  959998710), ( 477385219,  550733414), 
(2057982660, 1409002464), ( 916211689,  967031594), ( 274525545,  685634885), ( 385234656,  612207407), ( 862337918, 1675083179), (1244703119, 1251443113), (1097870531, 1354811527), (1178170661, 1481942334), (1462851939,  134303541), (1753094611, 2146245976), 
(1552597592,  409335716), ( 539692055, 1486988093), (1553769621, 1809249491), (  78253757,  446311135), (1783780066,  686957822), ( 395276710, 1968139123), (1351939716, 1346897303), (1928753478, 1131377603), (1315270308, 1432079606), ( 600606446, 1505569347), 
( 523049579, 1947632079), (1880859086,  851113188), ( 250978800,   36503655), (1226021048,  895497387), (1524093394, 2078873988), ( 698508452, 1491721472), ( 485582243,  232098600), ( 542864374, 1668681414), (  84004106, 1509763837), (1173224066,   98209583), 
( 474880935,  950854286), (1599751755,  312896075), (1441509301,  910738746), (1812333838,  290358629), ( 726801264,  206843880), (1617931905, 1838491917), (  72612155, 1454157433), (1271966554,   45911795), ( 728672896, 1152927489), ( 719241489, 1118071673), 
( 233910614,  112612021), ( 634153572,  961711878), ( 143261924,  924038306), (2056783006,  737569562), (2133575815, 2140263969), (1397376407,  339190566), (  24724916,  983610637), (1212377722,  930061592), ( 990386334, 1350305713), (1315414857,  435033528), 
(1873448854,  274411139), (1364874016,  242788532), (1132492086, 1174692754), ( 971530555,  554002556), ( 258924860, 1255323583), ( 538021560,  511731150), (  20911158, 1391402413), (1767949596, 2009876240), (1202993634,  915183225), ( 324232598, 1087230816), 
( 192425554, 2002196520), (1766822150,  203589995), (1919907281, 1099287012), (1725531323, 1644308992), (1886642056,  694150629), ( 108521471,  332087907), ( 601255646, 1674900784), ( 991367763,  718981730), (2098737059, 1018675457), (1457219193,  876521000), 
(1936321772,  119304712), ( 489856565,  663964628), (  83043003, 1258921302), (1090788051,  715925703), (1126148710, 1857833749), ( 253767270, 1885826752), ( 712287667,  463411962), (  73300438, 1949066408), ( 127681733,  534001274), ( 262878103, 1360341805), 
( 650679994,  191005886), (1086550840, 1968383248), ( 276650256, 1230347350), ( 571510178, 1900980030), ( 295749067, 1966139055), (2132958748,  582050976), (1341352023,  738565445), (1455984657, 2085368241), ( 702476589,  430696600), ( 959120784,  679958483), 
( 589033527,   36631775), (1384187543, 1229870177), ( 482264564,  116124798), (1627890958,  314987396), ( 428562266, 1744052279), (1461130644,   51364549), (1314907261,   17959202), (1774642429, 1964173158), (1039591924, 1129402462), (1256285846, 1345805423), 
( 565172470, 1779037315), (1331029805,  320260234), (1568602694,  739135709), (1094322387, 2066367374), (1078208468,  690760282), ( 507128670,  131265500), (1344845086, 1397797438), (  32015791,  435006317), (1653880410,  333430428), (2076947385, 1852928166), 
(1086868053, 1820175492), ( 297519420,  912855793), ( 398682905, 1426885628), ( 772727124,  160931596), (1960494417,  341583279), ( 973355701, 1983388447), ( 228265579, 1437404774), ( 601790643, 1808265871), ( 343947649,  967226425), ( 287155459, 1118606739), 
(1490313975,  605058436), (2093360706,  522457226), (1927647971,   80586139), (  31020856, 1892716298), (1018336816, 1556916029), ( 288045788, 1305405112), (1439612545, 1071182025), (1408759062, 1772631514), (1938605270,  295710257), (2047345735, 1767797164), 
(1032883951, 1054489777), ( 870558601, 1370746996), (1980235635,  847531071), ( 422912438, 1397619543), ( 765118671, 1198450368), ( 988415273,  826431465), (1138837215, 1962865919), ( 559125573,   82829701), (1943153486, 2029120861), (1993739961,  478290530), 
( 730300605, 1011139656), ( 497477505,  925879392), (1896502436,  882775661), (1919562667, 1532252582), ( 303405051,   23793835), (2051994077,  179601644), (1623187096,   90160589), (1025136281,  289278360), ( 995904854,  994694646), ( 200414526,  807536522), 
( 555896569,  130483163), (1930807757, 1704630966), ( 303852499, 1179502515), ( 408363888,  261847669), (2069765158, 1381608429), (1162957754,  730694811), (1870698824, 1289372582), (1573867182, 1897219144), (1795599751, 1563767512), (  25240449,  165971070), 
(1677163217,  787174482), ( 456147487,  609676917), (1722832914, 1783677290), ( 437442925,  592019377), (2116917595, 1783090036), ( 413015635,  685585359), ( 666527431, 1833904881), ( 776441720, 1040482851), ( 332887581,   42141830), ( 777348554, 1439432450), 
(1912145716, 1937833906), ( 300794308, 1817040094), ( 155943705, 1761555262), (1307907437,   35680534), (1548707314,  204894067), (1440442146,  870314122), ( 430708640, 1688149517), ( 157850899,  749917168), ( 405380902,  809593841), (1332206990,  911832040), 
( 518096075, 2049459360), ( 461493246,  602448080), ( 970369793,  711426922), ( 549845680, 1496266328), (1503922691, 1412749922), (1876098395,  771133140), (   4360768, 2129920789), (1091435613, 1834890835), ( 958780794,  723893496), ( 717807813,  819096947), 
( 491791020, 1410983333), (  63413524, 1472050162), ( 599590063,  753173188), ( 826580675, 1514492675), (2104707995, 1506137546), ( 561249410,  955320165), (1042132206, 1699046755), ( 826660165, 1204647732), ( 267044462,  832578735), (1061661695,  359255933), 
( 872661965,  635001903), ( 693407787,  780158355), ( 247089937, 1461640317), (1999939343, 2099889187), (2144156593, 1843397309), (1890273727,   60578823), (1185185918,  123190998), (1608805345,  872736990), ( 848555079, 1382656864), (1064364853,  597396823), 
(1596260666,  691152731), ( 349296595, 1502829392), (1011331851, 1716082084), ( 913492274, 2063912867), ( 579489751,  897135143), (1042496492,  290679225), ( 863519685,  568766676), (1733212227,  774785766), (1171252080,  512601682), ( 417618273,  708552052), 
( 496978183, 1269833333), (1547497825, 1089430395), ( 817373232,  947391599), (2124442129, 1194112373), ( 919234736, 1605152968), ( 542775924, 1058185364), (1169581003,  557481230), (1845233928,  113477841), ( 970273899, 2005805388), (1198609100, 1679279812), 
( 707324419,  678613819), ( 301945600,  728445238), ( 679683633,  853735226), (1983258537, 1126546039), ( 235073829,  934056701), (1253030619, 1126101359), ( 320448707,  520631815), (1776187573, 1868339829), (1946591881,  971177944), ( 883572266, 1338785761), 
(1623858225,  520862693), (   7132293,  591901282), (2042564374,   69400395), ( 829242793, 1861531920), ( 392943190, 1402864706), (1088029979, 1769963841), ( 524958651, 1025317714), (1865583041,   34618907), ( 598085466,   55855687), (1654608999, 1143714796), 
( 265494007, 1159179493), (1894344453, 1446955836), ( 551155246,   41575259), (1442873538, 1431643038), (1763419218,  507554424), ( 372278966, 1278909001), ( 555525395,  454354334), (1279636849,  112712809), (  59155170, 1420801657), ( 597691199,   12192053), 
(1969305108, 1962085999), (1057327912,  833954752), ( 980540359, 1707617749), (1246987449, 1945219216), (1968349063, 2107690214), (2029978756, 1202018031), ( 869271471,  691739251), ( 808713576,  841373187), (1195232400, 1350092890), ( 493070992, 2038046110), 
( 677562963,  939078071), (2013389371, 2066672340), ( 676046238,  508972764), ( 810638657, 1607483473), ( 734314232, 1427430144), (1228870480, 1786156648), ( 878375148,  371679161), ( 513572858,  592560875), (1947429103, 1428435499), (1474881647,  529443004), 
( 773485313, 1283368445), (1171901960,  605538086), ( 578371605,  110296590), (1829904778, 1699785963), (1188222769,  594905835), (2086179623,  573353756), ( 176663891,  429176574), (1853682499, 1524651948), (1723906073,  860756102), ( 421294075, 1698563010), 
(2061567775,  134645065), (1719991142,  448627153), (1958652967,  832902155), (2080865944, 1690208104), (  79859194, 2106672060), ( 208227691, 1663453897), ( 510602768, 1512303732), ( 364138236, 1878532155), (1144945904, 1069250079), (1275490037, 1046017822), 
( 539404632, 1444069622), (1868553103, 1441656514), ( 669383196,  361453492), (1309691989,  706082552), ( 219513550,  610953092), ( 857965993,  223231076), ( 962796321,  804835772), (   2906376, 1073867928), ( 387056908,   32921419), ( 870265356, 1552190944), 
(1693639089,  297762289), ( 474698805, 1569174237), (1456631035, 1364641588), (1963141478,   31163860), (1100958730, 1997578509), ( 829655344, 1268403139), ( 329707086,   45256804), ( 856301777, 1531904823), (1493778803, 1046820162), ( 728411130, 1731652319), 
( 196321282, 2084131007), (1793279571,  244193247), (1875022532, 1332733119), (1519375806, 1222047716), (1005230309,   26557793), (1652307294,  823981820), (1294469852,   65995826), (2081792341, 1827799330), ( 667276300,  476925220), ( 811268944, 1881610138), 
(  52124456,  255762752), (1107039171, 1538249217), ( 567360858,   65478429), (1137182708,  952175395), ( 913124387, 1721397519), (1524273336, 1353341322), ( 321172992,   87620894), (1827163647, 1602922458), (1721178576,  685760189), (2051673872, 1673510111), 
(1134431480, 1795945014), (1685531540, 1224794978), ( 903192642,  113244646), (1616826708,  806639038), ( 568001417, 1710073132), (1410358977,  293596469), ( 826425365,  714183969), (1644339767, 2096407810), ( 188956102, 1949466376), (1579822592,  885335341), 
( 412965618,  547563651), (1896788249, 1696029986), ( 334652174, 1239910794), ( 631192758,  918622719), ( 642270223, 1053612059), ( 600154759, 2132763824), (1321336461,  952404401), (1448651703, 1255764923), (1470057644,  213024373), (1031636153,   91082970), 
( 359895994,  409858613), ( 753401281, 2084254285), ( 882090135,  733324056), ( 907664402, 2114185197), (1348111064,  772200973), (2123446269, 1442608127), ( 401959593, 1058503943), (1111860132, 1659182029), (1048985973,  347282154), (1099216513,  180254709), 
(2001584455, 1404762435), (1535979945, 1233717374), (1039929070,  626601914), ( 344546512,  486523055), ( 718842594, 1212591431), (1208507404,  190682783), ( 321988840, 1581533991), (1193703000,  117310090), ( 898570871,  890691979), ( 582248670, 1835578857), 
( 832881624, 1273384469), (1638775539, 1655180864), ( 220264464, 1417645059), (1666058977, 1218096052), (  58325885, 1883884071), ( 758470503,  299891555), (1649353025, 1781423773), (1714118144,  830459250), ( 830593889,  723778618), ( 999415270, 1710029542), 
(1746228651,  737978822), (1954937813,  543342387), (1802856283,  571922152), (1867540111, 1210940820), ( 479481725,  691107557), (1281678370,  428750367), ( 800032784,  676526343), (  63988715, 1635328663), ( 278638574,  857964253), ( 677806424, 1420767999), 
( 322381677,  654948392), ( 355318640, 1119007219), ( 798232516, 1151019152), (1208664339, 1701236917), ( 169411886,   81728281), ( 671797761,  205139720), ( 131659728, 1782879063), (2003629212, 1663856319), ( 785509211,  240889955), ( 840592492,  374260499), 
( 306370928,  714177931), ( 396221798,  285181880), ( 181961414, 1574895820), ( 564774891,  417384365), (2059477772, 1840999168), ( 641576337,   95015894), (1582786446, 1130432982), (1707772580, 1405339979), (1740907673, 1703246724), (1169556587, 1407268717), 
(1746349471,  751078462), (1984745514,  911247805), (1117201433, 1975420260), (1162083050,  839500139), ( 768102703,  227082878), (1539910137,  132575919), (2133484057,  464722919), ( 684853298,  573030874), (1137525570, 1189904203), ( 931826685,  257956907), 
(1682766385, 1454338513), ( 824323605,  437363809), ( 355753512,  269342744), (1269326092,  998267668), (1399261064,  258043874), (1671939470,  728897219), ( 738326010, 1570674577), (  48269159, 1255745452), ( 282298702,   13282133), ( 309437253,  731505503), 
(2026520864, 1243929633), (2029076797, 1938500624), ( 195724095,  520252513), (1688470543, 1537347502), ( 450589902, 2114819693), (  33771816,  193481399), ( 628806183,    6796475), (1573036395,  275633864), ( 678931842,  391008214), ( 859037358,  815105271), 
(2061782104, 1154688529), (1718263302, 1519163360), (1986984840,  296174843), (1785628354, 1882006911), ( 723631670, 2113475728), (1403816503,  776725699), (1616467830,  783641652), (1444367425, 1870697182), ( 541252268,  388732256), (1870030980,  199854172), 
( 278966960, 1572103192), (2107946101,  329934330), (1458981812, 1033655587), (  10332699,  655718707), (1216016357,  599818745), (1226418068,  692087962), ( 650355411, 1213121146), (1383675737,  261346282), ( 666098576,   60341347), ( 156202306,  215329757), 
( 167077274,  532279424), (1027299399, 1487860159), (1962355832, 1706085792), (2143286539, 1385972416), (1703087654,  645574988), ( 770431256, 1097422604), (1705679921,    7540279), (1725913834, 1853330588), (1362823072,  547713139), ( 772925101, 1556066762), 
(1708641177, 1071814504), (2040943557, 1547579302), (1603051198,  472409476), (1817061137,  959115274), (1619409755,  768417202), (2080110063, 1197199213), (1707220545, 1487755914), (1135913470,  153231994), ( 120941679, 1504517965), (1113575845,  855859040), 
(1139457909,  798745230), (1145501013, 1253871335), ( 441899160, 1087091376), ( 975429009,  574682437), ( 750035637, 2082155539), ( 985527721, 1874043573), ( 823645925,  909289740), (1902544714, 1071377347), (1839654884,   50604952), ( 947132086,   97848680), 
(  20689969, 1255049423), ( 520923089,  103331033), ( 924551924, 1530098201), ( 464461794, 1581554462), ( 663074723,  888175650), ( 712737813, 1736114276), (1676248163, 1424705421), ( 390748355,  911102738), (1865614126,  957377387), ( 873652593, 1976020637), 
(1107214777, 1649780074), ( 989886872, 1588095515), ( 445954066,  289333196), ( 485942825,  179749529), (1505367563, 2138453277), (2069209038, 1677018412), ( 711586649, 1427577250), ( 250226160, 1876263111), ( 912605819,  433869458), ( 963730045,  915766226), 
( 644457051, 1648430855), (  76002917,  107499894), ( 773785270, 2029322930), (1263054568, 1386859192), (1692186427, 1141071441), (1360856978, 1867306828), ( 696582517,  638384608), (  59248897, 1744120358), (1391990120,  459625616), ( 682887276,  860607952), 
(1814940924, 1406314107), ( 966616034,   36617342), (1015450141,  120648724), ( 674043733, 1793806305), (1547891614, 1193812831), (1370617429,  814996669), ( 340971745,  200602341), (1561918109, 1715498556), (1256906807, 1045769828), (1154781006,  776604928), 
(1000445959, 2080811337), (1303570684, 1432456698), (1002636976, 1502169822), ( 681794156,  170982653), (1251706158, 1598302274), (  19568153, 1880638224), ( 762949759,   45980699), ( 932577403, 1322554501), (1478958531, 1537619980), ( 122558215,  498286285), 
(1630023972, 1434910696), (1491572725,  716107273), (1104340858,  480396963), (   9696963,  496530015), ( 584890029,  124252428), ( 678467964,  398082322), (1949256921,  999059003), ( 645213879,  782695759), ( 290744883, 1332918731), (2129721441,   64161991), 
( 840477102,  660177863), (1390881594,  932783105), (1713725531, 1318794852), (2045387552, 2023353963), (1570853779,  216073587), ( 147178510, 1861644853), (1032364502, 2006517652), (  58252258, 1131790300), (1065059953, 1052715306), (2073905376,   48595336), 
(1583622113, 1991862545), (1520397562,  493191702), (1322477818,  489081617), ( 398750156, 1098792947), (  44354758,  439443472), ( 452955496, 1397911470), (2045322541, 2115205129), ( 173434838, 1079749194), ( 515404889,  974099903), (1157912921, 1843521367), 
(1839908054,  360414256), (1226622322,   83756735), ( 703063164,  532568523), (1174168229, 1498905184), (1570653708, 1556200801), ( 446273277,  749518685), (1713425819, 1858451675), (2143531344,  232191795), (1278973873, 2068308400), ( 506549058,  341339278), 
( 675272496,  207448852), (1360900106,  927352792), (1385600502,  771765743), (1409608694,   13428629), ( 532322369,  124705427), ( 493833391, 1563400304), (1754863316,  803190828), ( 617329211, 1179852052), ( 516529117,    7805430), (1424542919,  182663611), 
( 752668308,  556802609), (1780316961, 1902331783), (1651658147,  303626963), (2088762886, 2006562707), ( 751136840, 1886505986), (1984721953, 1842787783), (1519460923,  946793535), ( 904531661,  773176174), ( 747281999, 1101909602), ( 477058976,  795475337), 
(1905484762,  961356105), (1200987816,  889596640), (1861346005, 1451745614), ( 945500530, 1503582684), (1420910274,  206793596), ( 615825102,  916988438), (2108210256, 1989180032), ( 915248980, 1738421678), (1006127552, 1127174497), (1967585957,  690545244), 
(1897830917, 1464252398), ( 477526385, 1416244808), ( 841239212, 1892551930), ( 501430331, 1985469593), ( 945739905,   58354249), ( 268585694, 1119882701), (1556773613,  303992392), (1209132238,  601407437), (1632292384, 1140724607), (1614012958,  623531455), 
(1142085619, 1977836998), (1777783108, 2063946650), (1620292490,  125362489), ( 209618335, 1707258234), ( 454190011,  611637996), (1318796980,  822058680), (1502916656, 1243133789), (1296037946,  244578487), ( 126155086, 1208151725), ( 495442651,  242474367), 
